scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.0,0.5,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,GTSRB,RESISC45,SVHN,0.5614973262032086,0.4031914893617021,0.3622222222222222,0.39659540775930324,0.6476190476190476,0.6296725440806046,0.4384219422249539
0.5,0.5,GTSRB,RESISC45,SVHN,0.5622435020519836,0.3893617021276596,0.46074074074074073,0.5631037212984956,0.7892063492063492,0.6276574307304786,0.8633220651505839
0.75,0.5,GTSRB,RESISC45,SVHN,0.5444596443228454,0.3670212765957447,0.4414814814814815,0.7111638954869358,0.8615873015873016,0.6043324937027708,0.952980946527351
1.0,0.5,GTSRB,RESISC45,SVHN,0.5047879616963065,0.324468085106383,0.3837037037037037,0.7885193982581156,0.8661904761904762,0.5572292191435768,0.9660033804548248
0.0,0.75,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,GTSRB,RESISC45,SVHN,0.5609998756373585,0.40638297872340423,0.3622222222222222,0.38368962787015043,0.6387301587301587,0.6295717884130982,0.4066533497234173
0.5,0.75,GTSRB,RESISC45,SVHN,0.5688347220494964,0.39095744680851063,0.45740740740740743,0.5281076801266825,0.7742857142857142,0.6293702770780857,0.8290181315304241
0.75,0.75,GTSRB,RESISC45,SVHN,0.5509265016788957,0.3723404255319149,0.44925925925925925,0.6690419635787807,0.8506349206349206,0.6109319899244332,0.9444529809465273
1.0,0.75,GTSRB,RESISC45,SVHN,0.5193383907474195,0.3377659574468085,0.4022222222222222,0.7552652414885194,0.8679365079365079,0.5733501259445843,0.9643131530424094
0.0,1.0,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,GTSRB,RESISC45,SVHN,0.5597562492227335,0.4095744680851064,0.34555555555555556,0.3723673792557403,0.6198412698412699,0.6289672544080604,0.34134910878918256
0.5,1.0,GTSRB,RESISC45,SVHN,0.5682129088421838,0.3973404255319149,0.45111111111111113,0.5046714172604909,0.7482539682539683,0.631183879093199,0.7715888137676705
0.75,1.0,GTSRB,RESISC45,SVHN,0.560129337147121,0.3824468085106383,0.46,0.6403800475059382,0.8284126984126984,0.6192443324937028,0.927358635525507
1.0,1.0,GTSRB,RESISC45,SVHN,0.5357542594204701,0.35851063829787233,0.4237037037037037,0.7388756927949327,0.8652380952380953,0.5950629722921914,0.9585510141364475
0.0,0.25,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,GTSRB,SUN397,SVHN,0.5576420843178709,0.4117021276595745,0.2803703703703704,0.38978622327790974,0.49873015873015875,0.6684130982367759,0.3265980331899201
0.5,0.25,GTSRB,SUN397,SVHN,0.5633627658251461,0.4085106382978723,0.3396296296296296,0.5697545526524149,0.5168253968253969,0.7107304785894206,0.7898355869698832
0.75,0.25,GTSRB,SUN397,SVHN,0.5501803258301207,0.399468085106383,0.31703703703703706,0.7534441805225653,0.5012698412698413,0.733249370277078,0.9502919483712354
1.0,0.25,GTSRB,SUN397,SVHN,0.520208929237657,0.36648936170212765,0.28555555555555556,0.8564528899445764,0.45,0.7328463476070529,0.9691149354640443
0.0,0.5,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,GTSRB,SUN397,SVHN,0.5659743812958588,0.4095744680851064,0.30333333333333334,0.3949326999208234,0.5042857142857143,0.6746599496221662,0.4395359557467732
0.5,0.5,GTSRB,SUN397,SVHN,0.5674667329934088,0.4085106382978723,0.34296296296296297,0.5777513855898654,0.5090476190476191,0.7144080604534006,0.8716963736939152
0.75,0.5,GTSRB,SUN397,SVHN,0.5388633254570327,0.3824468085106383,0.28888888888888886,0.7420427553444181,0.473968253968254,0.7280100755667507,0.9621235402581438
1.0,0.5,GTSRB,SUN397,SVHN,0.48451685113791815,0.33085106382978724,0.23703703703703705,0.8262866191607284,0.37714285714285717,0.7110327455919395,0.9711893054701906
0.0,0.75,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,GTSRB,SUN397,SVHN,0.5669692824275587,0.40797872340425534,0.3088888888888889,0.3828978622327791,0.5038095238095238,0.6711335012594458,0.40365703749231713
0.5,0.75,GTSRB,SUN397,SVHN,0.5702027111055838,0.4101063829787234,0.3496296296296296,0.5368962787015044,0.513015873015873,0.7087153652392947,0.8410033804548248
0.75,0.75,GTSRB,SUN397,SVHN,0.5504290511130456,0.3872340425531915,0.29814814814814816,0.6978622327790974,0.483015873015873,0.7254911838790932,0.9546327596803934
1.0,0.75,GTSRB,SUN397,SVHN,0.5076483024499441,0.35212765957446807,0.25074074074074076,0.7973871733966745,0.40904761904761905,0.7193954659949622,0.9697295636140135
0.0,1.0,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,GTSRB,SUN397,SVHN,0.5649794801641587,0.4095744680851064,0.29888888888888887,0.3722882026920032,0.5004761904761905,0.6652392947103275,0.3369314689612784
0.5,1.0,GTSRB,SUN397,SVHN,0.5710732495958214,0.4122340425531915,0.3585185185185185,0.5049089469517023,0.5147619047619048,0.7011586901763224,0.7820374923171481
0.75,1.0,GTSRB,SUN397,SVHN,0.5644820295983086,0.39893617021276595,0.32037037037037036,0.6609659540775931,0.49936507936507935,0.723375314861461,0.9365012292563
1.0,1.0,GTSRB,SUN397,SVHN,0.53276955602537,0.3728723404255319,0.277037037037037,0.7740300870942202,0.4507936507936508,0.728816120906801,0.9661186232329441
0.0,0.25,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,RESISC45,SUN397,SVHN,0.5628653152592961,0.41329787234042553,0.3362962962962963,0.29422011084718924,0.6336507936507937,0.6707808564231738,0.2510755992624462
0.5,0.25,RESISC45,SUN397,SVHN,0.5708245243128964,0.4148936170212766,0.46814814814814815,0.3098970704671417,0.7673015873015873,0.7100755667506298,0.6925706822372465
0.75,0.25,RESISC45,SUN397,SVHN,0.5649794801641587,0.4021276595744681,0.4962962962962963,0.32256532066508314,0.8534920634920635,0.7270025188916877,0.9135679164105716
1.0,0.25,RESISC45,SUN397,SVHN,0.5420967541350579,0.36861702127659574,0.4777777777777778,0.3182897862232779,0.8953968253968254,0.728463476070529,0.9592040565457898
0.0,0.5,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,RESISC45,SUN397,SVHN,0.5711976122372839,0.41436170212765955,0.38925925925925925,0.298812351543943,0.6541269841269841,0.6754659949622166,0.335740626920713
0.5,0.5,RESISC45,SUN397,SVHN,0.5764208431787091,0.4074468085106383,0.4803703703703704,0.3204275534441805,0.7896825396825397,0.7111335012594459,0.7919483712354026
0.75,0.5,RESISC45,SUN397,SVHN,0.5612486009202835,0.3893617021276596,0.4840740740740741,0.3269200316706255,0.8644444444444445,0.7231234256926952,0.9374231714812539
1.0,0.5,RESISC45,SUN397,SVHN,0.5209551050864321,0.3579787234042553,0.4381481481481482,0.31726049089469516,0.8882539682539683,0.7096221662468514,0.9604333128457283
0.0,0.75,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,RESISC45,SUN397,SVHN,0.572689963934834,0.41436170212765955,0.39037037037037037,0.29762470308788597,0.6463492063492063,0.6718891687657431,0.31034880147510757
0.5,0.75,RESISC45,SUN397,SVHN,0.5799029971396592,0.40638297872340423,0.4740740740740741,0.31844813935075217,0.7747619047619048,0.7083123425692696,0.7532267977873387
0.75,0.75,RESISC45,SUN397,SVHN,0.5651038428056212,0.399468085106383,0.47703703703703704,0.3273950910530483,0.8522222222222222,0.7218136020151134,0.920059926244622
1.0,0.75,RESISC45,SUN397,SVHN,0.531525929610745,0.3707446808510638,0.4444444444444444,0.3250989707046714,0.8846031746031746,0.7138035264483628,0.9558620159803319
0.0,1.0,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,RESISC45,SUN397,SVHN,0.5684616341251089,0.4127659574468085,0.3611111111111111,0.2937450514647664,0.6290476190476191,0.6677078085642317,0.25929625076828516
0.5,1.0,RESISC45,SUN397,SVHN,0.5801517224225843,0.4117021276595745,0.46555555555555556,0.31393507521773556,0.7501587301587301,0.7017632241813602,0.6805470190534727
0.75,1.0,RESISC45,SUN397,SVHN,0.5708245243128964,0.40425531914893614,0.48074074074074075,0.3280285035629454,0.8361904761904762,0.7207556675062973,0.8837968653964352
1.0,1.0,RESISC45,SUN397,SVHN,0.5496828752642706,0.3840425531914894,0.47333333333333333,0.32913697545526527,0.8788888888888889,0.7203022670025189,0.9473340503995082
